JUNC,SURF,LITE,VEH1TYPE,VEH2TYPE,Hour,VEH1AGE,VEH2AGE,VEH1RESTRAINT,VEH2RESTRAINT,VEH1TESTRESULT,VEH2TESTRESULT,StateFunctionalClassCode,NumofGroupofFirstCollisionType,VEH1AIRBAG,VEH2AIRBAG,VEH1CCCODE1,VEH2CCCODE1,Injury
4,2,1,2,2,6,35,26,4,4,0,0,U5,9,1,1,4,18,0
4,2,1,1,1,8,22,27,4,4,0,0,U1,9,4,1,4,18,1
4,2,1,1,1,7,29,51,4,4,0,0,U5,11,1,1,7,18,0
1,1,1,2,1,9,21,61,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,6,1,14,32,17,4,4,0,0,U1,3,0,1,23,18,0
4,1,1,2,1,14,52,28,4,4,0,0,U1,11,1,1,23,18,0
4,1,1,6,1,8,54,29,4,4,0,0,U1,11,1,1,23,18,0
4,1,1,1,1,8,53,27,4,4,0,0,U5,11,1,1,5,18,0
4,1,1,6,1,6,50,24,4,4,0,0,U5,11,1,1,23,18,0
1,1,1,1,2,10,34,34,4,4,0,0,U5,1,1,1,13,18,0
1,1,4,1,2,22,57,27,4,4,0,0,U1,4,4,4,5,18,0
4,1,1,2,1,11,85,48,4,4,0,0,U1,9,1,1,7,18,1
5,1,1,2,2,15,57,18,4,4,0,0,U2,9,1,1,23,18,0
1,1,1,12,10,7,53,44,0,0,0,0,U1,1,0,0,4,18,2
1,1,1,2,1,14,29,40,4,4,0,0,U1,9,1,1,23,18,0
5,1,1,1,1,14,31,38,4,4,0,0,U1,11,1,1,23,18,0
1,1,1,2,1,6,34,62,4,4,0,0,U1,9,1,1,32,18,0
4,1,1,1,1,13,21,35,4,4,0,0,U1,9,1,1,45,52,1
4,1,1,2,1,16,23,32,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,2,16,18,41,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,2,18,24,35,4,4,0,0,U1,9,4,1,23,18,0
B,1,1,10,2,18,68,38,0,0,0,0,U1,11,1,1,5,18,0
2,1,1,2,2,16,57,20,4,4,0,0,R1,11,1,4,5,52,0
1,1,1,2,1,17,64,24,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,2,2,14,33,49,4,4,0,0,U5,11,1,1,17,18,0
1,1,1,2,1,19,31,19,4,4,0,0,U1,9,1,1,7,18,0
4,2,3,2,0,18,18,0,4,0,0,0,U1,2,2,0,23,0,0
4,1,1,2,1,18,36,36,4,4,0,0,U5,9,1,1,7,18,1
4,1,1,1,2,16,25,23,4,4,0,0,U5,9,1,1,50,18,0
4,1,1,1,2,19,74,58,4,4,0,0,U1,9,5,1,4,18,0
4,1,1,1,1,18,37,43,4,4,0,0,U5,11,1,1,2,18,1
4,1,4,1,2,22,16,44,4,4,0,0,U1,9,1,1,4,18,0
4,1,1,1,1,19,21,24,4,4,0,0,U1,9,1,1,7,18,0
4,1,1,1,2,18,18,34,4,4,0,0,U5,9,4,1,7,18,0
4,1,1,2,2,14,46,29,4,4,0,0,U1,9,0,1,23,18,0
4,1,1,1,0,17,25,0,4,0,0,0,U5,2,1,0,23,0,0
4,1,1,2,0,10,65,0,4,0,0,0,R5,2,1,0,16,0,0
5,1,1,2,0,9,30,0,4,0,0,0,U1,6,0,0,16,0,0
4,1,1,1,1,10,61,35,4,4,0,0,U1,9,4,4,4,18,1
4,1,1,2,1,18,81,54,4,4,0,0,U5,9,1,1,7,18,1
3,1,1,2,1,10,18,77,4,4,0,0,U1,1,1,1,5,18,0
4,1,1,1,2,16,21,22,4,2,0,0,U5,9,1,1,4,18,0
4,1,1,1,0,13,24,0,4,0,0,0,U5,11,1,0,17,0,0
4,1,1,1,2,13,72,35,4,4,0,0,U5,9,1,1,17,17,0
4,2,1,2,1,6,31,50,4,4,0,0,U5,9,4,1,7,18,0
4,1,1,1,1,13,32,29,0,4,0,0,U1,9,0,1,23,18,0
1,1,1,1,1,10,19,19,4,4,0,0,R2,1,5,5,23,18,0
4,2,1,2,2,9,26,82,4,4,0,0,U5,9,1,1,23,18,0
5,1,1,1,0,12,24,0,4,0,0,0,U5,2,5,0,23,0,0
4,1,1,2,1,7,32,58,4,4,0,0,U5,9,1,1,4,18,1
4,1,1,1,2,15,46,29,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,2,1,14,19,69,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,6,1,13,68,29,4,4,0,0,U5,11,1,1,23,23,0
4,1,1,2,2,12,54,39,4,4,0,0,U5,11,1,1,23,18,0
1,1,1,14,1,15,59,60,4,4,0,0,R5,11,1,1,17,18,0
4,1,1,2,0,6,25,0,4,0,0,0,U1,2,1,0,14,0,0
4,1,1,2,2,10,70,70,4,4,0,0,R1,9,1,1,23,18,0
4,1,1,2,1,17,0,32,0,4,0,0,U5,11,0,1,5,18,0
1,1,1,2,1,15,70,39,4,4,0,0,U5,9,1,1,50,18,0
4,1,1,1,1,8,25,52,4,4,0,0,U5,9,1,1,31,18,0
3,1,1,1,1,12,50,33,0,0,0,0,U1,1,1,1,23,18,0
4,1,1,1,1,17,79,36,0,4,0,0,U1,11,0,1,23,18,0
5,1,1,2,1,14,25,45,4,4,0,0,U2,9,0,1,4,18,1
1,1,1,2,1,11,80,77,4,4,0,0,U1,5,1,1,23,23,0
4,1,4,1,0,6,28,0,4,0,0,0,U1,2,1,0,17,0,0
1,1,4,1,1,22,49,43,4,4,0,0,U1,9,0,1,7,18,1
4,1,4,2,1,23,28,27,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,2,19,29,68,4,4,0,0,U1,9,5,1,23,18,0
5,1,4,1,1,22,0,30,0,4,0,0,U1,9,0,1,7,18,1
4,1,4,1,0,0,37,0,4,0,0.15,0,U1,2,5,0,1,0,0
5,1,1,2,1,16,61,33,4,4,0,0,U1,11,1,1,18,23,0
4,1,1,6,1,17,69,47,4,4,0,0,U1,9,0,0,7,18,0
1,1,1,1,2,16,43,55,4,4,0,0,U1,10,1,1,4,18,0
1,1,1,2,1,8,34,48,4,4,0,0,U2,1,5,0,11,18,1
6,1,1,2,12,18,60,22,4,0,0,0,U1,1,0,0,23,18,1
1,1,4,2,1,22,26,26,4,4,0,0,U2,1,1,1,5,18,0
3,1,1,1,1,10,25,41,4,4,0,0,U1,1,1,1,5,18,0
4,1,1,2,1,20,26,22,4,4,0,0,U5,9,1,1,17,52,0
4,1,1,2,2,16,38,73,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,2,1,17,48,26,4,4,0,0,U5,9,1,1,4,18,1
4,1,4,1,0,3,21,0,4,0,0.13,0,U5,2,1,0,1,0,1
4,1,1,1,2,10,73,28,4,4,0,0,U2,9,4,1,23,18,3
1,1,3,1,1,20,20,17,0,0,0,0,U2,1,0,0,17,17,0
1,1,1,2,2,10,74,70,4,4,0,0,R1,1,1,1,23,18,1
4,1,1,1,2,15,27,29,4,4,0,0,U1,10,4,0,17,18,0
1,1,1,1,2,8,34,32,4,4,0,0,U1,9,1,1,17,18,1
1,1,1,6,0,8,55,0,4,0,0,0,U5,2,1,0,10,0,0
1,1,4,1,1,22,31,25,4,4,0,0,U5,9,1,1,23,23,0
4,1,1,2,2,11,81,60,4,4,0,0,U5,9,1,1,23,18,1
4,1,1,6,6,8,54,56,4,4,0,0,U5,9,0,1,18,7,1
4,1,1,1,2,12,29,56,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,2,0,8,63,0,4,0,0,0,R1,3,1,0,16,0,0
4,1,1,2,1,13,23,27,4,4,0,0,U5,9,4,1,7,18,0
4,1,1,2,1,9,64,63,4,4,0,0,U5,11,1,1,23,18,0
4,1,2,2,0,4,33,0,4,0,0,0,U5,2,4,0,1,0,1
4,1,1,1,1,10,28,51,4,4,0,0,U1,9,1,1,7,18,1
4,1,1,1,1,15,18,53,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,3,2,7,18,56,4,4,0,0,U1,9,1,1,18,18,0
4,1,1,1,1,14,31,65,4,4,0,0,U5,9,1,1,23,18,1
4,1,1,2,1,13,45,28,4,4,0,0,U5,9,1,1,4,18,1
1,1,1,1,1,16,80,68,4,4,0,0,U2,1,1,1,5,18,1
6,1,1,1,9,13,68,52,4,4,0,0,U1,4,1,1,5,18,0
2,1,1,1,1,13,49,50,4,4,0,0,U1,9,1,1,23,18,1
1,1,1,1,1,15,84,59,4,4,0,0,U1,4,0,5,5,18,1
1,1,1,1,1,7,31,61,4,4,0,0,U1,4,4,4,5,18,0
1,1,1,1,6,10,24,37,4,4,0,0,U5,9,1,0,18,4,1
6,1,1,1,1,11,54,39,3,2,0,0,U1,9,1,1,7,18,1
4,1,1,6,2,10,62,34,4,4,0,0,U5,9,0,1,4,18,0
4,1,1,2,1,14,38,55,4,4,0,0,U1,9,2,1,18,18,1
4,2,1,2,1,7,58,33,4,4,0,0,R5,11,1,1,4,18,0
4,1,1,1,0,12,37,0,4,0,0,0,U5,2,5,0,23,0,1
4,1,1,2,2,15,29,70,4,4,0,0,R1,3,0,1,16,52,0
4,1,1,1,1,16,35,60,4,4,0,0,U5,9,1,1,4,18,1
4,1,1,1,2,15,31,51,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,2,2,15,73,51,4,4,0,0,U1,9,4,4,23,18,2
4,1,1,2,2,15,39,38,4,4,0,0,U1,9,1,1,23,18,0
4,2,1,1,2,7,26,27,4,4,0,0,U5,9,1,1,14,18,0
1,2,1,1,1,9,17,45,4,4,0,0,U1,9,1,1,4,18,1
4,1,1,2,1,14,34,23,4,2,0,0,U5,9,1,1,23,50,0
4,1,1,1,0,14,45,0,4,0,0,0,U5,2,1,0,23,0,0
1,1,1,1,2,9,22,52,4,4,0,0,U1,9,1,1,23,18,0
4,1,1,1,1,9,46,34,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,1,13,21,59,4,4,0,0,U5,9,1,1,51,18,0
4,1,1,1,1,13,56,65,4,4,0,0,U5,9,4,1,7,52,0
4,1,1,2,2,15,20,51,4,4,0,0,U5,9,1,1,7,52,1
4,1,1,1,1,17,30,55,4,4,0,0,U5,9,1,1,23,18,0
4,1,4,1,0,3,28,0,4,0,0,0,U1,2,1,0,23,0,0
4,1,1,1,1,17,34,20,4,4,0,0,U5,9,5,1,23,18,1
1,1,1,1,5,11,26,58,2,2,0,0,U1,11,1,0,17,17,0
1,1,1,1,1,13,32,55,4,4,0,0,U1,1,1,1,12,18,1
1,1,1,1,2,12,66,18,4,4,0,0,U1,4,1,1,23,18,1
7,1,1,1,2,12,75,44,4,4,0,0,U1,11,1,1,17,18,0
1,1,1,1,1,18,83,42,4,4,0,0,U1,9,1,1,50,18,1
1,1,1,1,1,8,22,39,4,4,0,0,U1,9,1,1,23,18,1
3,1,1,2,1,16,21,31,4,4,0,0,U2,4,1,1,23,18,0
4,1,6,1,1,22,19,23,4,4,0,0,U1,9,1,1,18,23,1
4,1,1,1,1,17,47,24,4,4,0,0,U5,9,1,1,7,18,1
4,1,1,0,1,16,69,42,4,4,0,0,U1,9,0,1,23,18,1
5,1,4,1,2,23,20,29,4,4,0,0,U2,11,1,1,23,18,0
1,1,1,2,1,10,29,43,4,4,0,0,U2,9,1,1,18,17,0
4,1,1,1,2,18,27,33,4,4,0,0,U2,9,1,1,7,18,0
5,1,1,2,2,14,52,25,0,0,0,0,U1,11,1,1,23,18,0
5,1,1,1,2,11,35,37,4,4,0,0,U1,9,1,1,23,18,0
1,1,1,1,2,14,54,58,4,4,0,0,U5,4,4,4,5,18,1
4,1,1,1,2,15,21,49,4,4,0,0,U1,9,1,1,14,18,0
4,1,6,12,0,23,24,0,0,0,0,0,U1,2,0,0,51,0,2
1,1,1,1,2,14,65,23,4,4,0,0,U5,1,1,1,5,18,0
1,1,6,1,0,23,37,0,4,0,0,0,R3,2,4,0,12,0,0
4,1,1,2,0,9,80,0,4,0,0,0,R1,3,1,0,18,0,0
1,1,1,2,1,10,26,75,4,4,0,0,R2,9,5,1,5,18,0
1,1,1,1,1,20,29,43,4,4,0,0,U5,1,1,3,11,18,2
1,1,3,1,1,20,18,34,4,4,0,0,U1,9,1,1,43,18,0
5,1,1,2,2,19,42,37,4,4,0,0,U1,9,1,1,23,18,0
1,1,1,1,2,12,79,28,4,4,0,0,U1,4,2,1,23,18,1
3,1,1,1,1,13,35,33,4,4,0,0,U2,4,1,1,5,18,0
6,1,1,1,1,16,46,24,0,4,0,0,U1,10,1,1,10,18,0
1,1,1,3,1,12,38,58,4,4,0,0,U1,4,1,1,5,18,1
4,1,4,1,0,3,45,0,4,0,0.13,0,U5,2,1,0,1,0,2
4,1,6,1,0,23,23,0,4,0,0,0,U5,2,0,0,16,0,0
4,1,4,2,0,1,26,0,1,0,0,0,U1,2,4,0,1,0,0
4,1,1,1,0,20,20,0,0,0,0,0,U5,2,1,0,23,0,0
4,1,6,0,2,1,0,53,0,4,0,0,R5,9,0,1,23,18,0
4,1,6,1,1,2,0,35,0,4,0,0,R5,9,0,1,23,18,0
4,1,1,1,1,16,30,46,4,4,0,0,U5,9,1,1,4,18,0
1,1,1,2,2,19,49,59,0,4,0,0,U1,11,0,1,17,18,0
1,1,1,2,1,15,33,45,4,4,0,0,U5,10,1,0,23,18,0
4,1,4,1,0,22,22,0,0,0,0.11,0,U5,2,5,0,1,0,2
4,1,1,2,2,17,40,44,4,4,0,0,U1,9,1,1,4,18,0
1,1,1,1,2,17,19,25,4,4,0,0,U1,9,1,1,18,4,0
4,1,4,2,2,22,44,44,4,0,0,0,U5,11,1,1,49,51,0
4,1,1,1,0,17,18,0,4,0,0,0,U5,2,1,0,17,0,0
5,1,1,1,2,17,19,69,4,4,0,0,U5,9,0,1,4,18,0
4,1,1,1,6,16,37,46,4,4,0,0,U5,11,0,1,5,18,0
4,1,1,2,0,7,48,0,4,0,0,0,U5,3,4,0,18,0,0
1,1,1,1,2,17,40,34,4,4,0,0,U1,9,4,1,23,52,0
4,2,6,1,0,4,64,0,4,0,0,0,U5,2,1,0,18,0,0
4,2,1,2,2,17,33,64,4,4,0,0,R5,9,1,1,4,17,0
1,1,1,12,2,19,37,23,0,4,0,0,R2,10,0,1,18,2,1
4,1,1,12,0,16,63,0,0,0,0,0,R2,6,0,0,23,0,2
1,1,1,2,2,17,49,54,4,4,0,0,R1,10,1,1,23,18,0
1,1,6,2,0,23,0,0,0,0,0,0,R2,2,0,0,3,0,0
4,1,6,2,1,23,19,20,4,4,0,0,R2,9,1,1,50,18,1
1,1,1,2,2,14,82,48,1,4,0,0,U1,9,1,1,23,18,0
1,1,1,2,2,13,51,60,0,0,0,0,U1,9,1,1,7,18,0
4,1,1,1,1,12,28,75,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,2,2,15,39,34,4,4,0,0,U1,9,1,1,23,18,0
1,1,1,1,1,19,17,19,4,4,0,0,U3,10,1,1,5,18,0
4,1,1,1,1,7,46,32,4,4,0,0,U1,9,1,1,7,18,0
4,1,1,0,2,7,0,32,0,4,0,0,U1,9,0,0,51,18,0
3,1,1,4,1,16,38,65,4,4,0,0,U1,10,0,1,18,5,0
1,1,1,1,2,15,42,71,4,4,0,0,U1,9,1,0,7,18,0
4,1,1,1,1,16,19,57,4,4,0,0,U1,9,1,1,7,18,0
1,1,1,1,1,18,33,34,0,4,0,0,U1,9,0,1,51,18,1
1,1,1,1,2,15,80,27,4,4,0,0,U1,11,1,1,17,23,0
4,1,1,12,0,17,50,0,0,0,0,0,U2,2,0,0,18,0,0
1,1,1,2,2,8,44,25,4,4,0,0,U2,4,1,1,10,18,0
4,1,1,2,1,7,53,29,4,4,0,0,U5,9,4,1,4,18,0
5,1,1,1,2,9,33,53,4,4,0,0,U5,9,1,1,4,18,0
2,2,1,1,2,15,42,56,4,4,0,0,R2,9,0,1,23,18,0
4,1,1,2,1,16,39,64,4,4,0,0,U5,9,1,0,7,18,1
4,2,1,2,0,8,64,0,4,0,0,0,R2,2,4,0,17,0,1
4,1,4,0,1,0,0,73,0,4,0,0,U5,11,0,1,17,18,0
1,1,1,1,0,16,30,0,4,0,0,0,R2,2,1,0,10,0,1
4,1,1,0,1,16,0,23,0,4,0,0,U5,11,0,1,17,18,0
1,2,1,1,2,8,35,62,4,4,0,0,U5,11,1,1,5,18,0
1,1,1,1,2,16,27,39,4,4,0,0,U1,1,1,1,5,18,0
4,1,1,1,1,16,19,25,4,4,0,0,U1,9,1,1,7,18,0
4,1,6,1,1,23,32,33,0,1,0.33,0,U5,7,4,1,1,0,3
1,1,1,1,0,19,27,0,0,0,0,0,U2,2,5,0,16,0,1
4,1,1,1,0,21,45,0,4,0,0,0,U1,2,1,0,18,0,0
1,1,1,1,1,20,36,37,4,4,0,0,U1,1,1,1,11,18,0
1,1,4,1,1,22,17,21,0,0,0,0,U1,1,5,1,11,18,1
2,1,1,1,1,18,23,32,4,4,0,0,U1,9,1,1,7,18,0
4,1,1,2,2,14,26,56,4,4,0,0,U2,9,0,1,43,18,0
1,1,1,1,2,13,36,30,4,0,0,0,U2,9,1,1,23,18,1
5,1,1,1,2,13,29,28,2,4,0,0,U2,9,1,1,7,18,0
3,1,1,1,2,17,21,35,4,4,0,0,U1,4,1,1,5,18,1
1,1,1,2,2,15,28,50,0,4,0,0,U1,9,0,1,4,18,0
1,1,1,2,2,10,72,61,4,4,0,0,U1,4,1,1,11,18,0
3,1,1,1,2,11,16,66,4,4,0,0,U2,1,0,1,5,18,0
5,1,1,1,2,8,30,39,4,4,0,0,U5,9,1,1,7,18,0
1,1,3,1,0,21,52,27,4,0,0,0,U5,8,1,0,18,23,2
4,1,1,2,1,16,63,37,4,4,0,0,U1,9,1,1,23,18,1
1,1,1,2,1,7,30,62,4,4,0,0,U1,9,1,1,7,18,0
4,1,1,1,0,11,58,0,4,0,0,0,R1,3,1,0,18,0,0
4,1,4,2,0,23,19,0,0,0,0,0,U5,2,0,0,17,0,0
5,1,1,2,2,17,16,69,4,0,0,0,U1,11,1,1,18,18,0
4,2,1,1,0,18,20,0,4,0,0,0,U1,2,1,0,18,0,0
2,1,1,2,1,15,29,24,4,4,0,0,U2,9,1,1,23,18,0
5,1,4,1,0,0,17,0,4,0,0,0,U5,2,4,0,32,0,0
4,1,1,2,2,16,46,57,4,4,0,0,U5,9,1,1,23,18,0
1,1,1,0,2,11,0,24,0,4,0,0,U1,9,0,1,17,18,0
4,1,1,1,0,19,24,0,4,0,0,0,U1,2,4,0,14,0,2
1,1,1,1,2,15,29,55,4,4,0,0,U1,11,1,1,17,17,0
4,1,1,1,0,17,54,0,4,0,0,0,R1,3,0,0,18,0,0
3,1,1,1,1,15,62,17,4,4,0,0,U1,1,1,1,18,5,0
1,1,1,2,1,10,36,50,4,4,0,0,U1,9,1,1,23,18,1
3,1,1,2,1,13,72,24,4,4,0,0,U2,9,1,0,7,18,0
4,1,1,2,1,10,49,21,4,4,0,0,U5,9,1,1,4,18,0
2,1,1,2,2,16,18,17,4,4,0,0,U2,9,1,1,7,18,0
1,1,1,1,1,6,30,59,4,4,0,0,U1,11,1,1,18,18,0
1,1,1,2,2,20,23,60,4,4,0,0,U1,1,1,1,16,18,0
4,1,1,2,1,16,41,27,4,4,0,0,U5,9,1,1,5,18,0
4,1,1,2,2,14,46,41,4,4,0,0,U5,9,4,1,4,18,0
6,1,1,1,0,17,33,50,4,0,0,0,U1,8,1,0,23,18,1
4,1,1,1,0,19,26,0,4,0,0,0,U5,2,5,0,8,0,0
4,1,6,6,2,0,68,48,4,4,0,0,U5,11,1,1,17,18,1
4,1,1,2,6,18,31,35,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,2,16,21,37,4,4,0,0,U5,9,1,1,17,18,0
4,1,1,2,0,17,65,0,4,0,0.1,0,U5,2,1,0,1,0,0
4,1,1,1,2,17,16,52,4,4,0,0,U5,9,1,1,7,18,0
1,1,1,1,1,19,52,31,0,0,0,0,U1,4,1,1,5,18,1
1,1,1,1,1,19,0,22,0,4,0,0,U1,9,0,1,17,52,0
1,1,1,2,1,15,37,43,4,4,0,0,U1,9,1,1,23,18,1
3,1,3,1,2,20,18,40,4,4,0,0,U1,10,1,1,7,18,0
1,1,1,1,2,15,45,62,4,4,0,0,U1,11,1,1,17,17,0
4,1,1,2,2,17,62,34,4,2,0,0,U1,11,1,1,5,18,0
4,1,1,2,2,12,60,42,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,2,0,15,43,0,4,0,0,0,U5,2,1,0,16,0,0
6,1,1,1,1,16,30,43,4,4,0,0,U1,1,1,1,5,18,0
5,1,1,2,2,11,24,61,4,4,0,0,U1,9,1,1,17,52,0
1,1,1,1,2,13,33,62,4,4,0,0,U5,10,1,1,23,18,0
4,1,1,0,4,16,0,61,0,4,0,0,R1,5,0,1,17,18,0
4,1,1,1,0,13,54,0,0,0,0,0,U2,2,4,0,1,0,0
4,1,1,2,0,15,33,0,2,0,0,0,U5,6,1,0,4,0,0
4,1,1,2,2,14,30,77,4,4,0,0,U2,9,1,1,18,23,0
1,1,1,2,1,15,29,20,4,4,0,0,U2,4,1,5,23,52,2
1,1,1,2,1,16,19,37,4,4,0,0,U5,9,1,1,23,18,0
6,1,1,2,0,12,53,27,4,0,0,0,U1,8,1,0,23,18,2
4,1,1,1,3,16,38,31,4,4,0,0,U5,9,4,0,7,18,0
4,1,4,1,1,22,18,28,4,4,0,0,U1,9,1,1,23,18,1
4,1,1,2,1,18,39,48,4,4,0,0,U1,9,1,1,17,18,0
4,1,4,2,1,1,38,65,4,4,0,0,U1,9,1,1,23,18,0
4,1,1,2,1,17,67,48,4,4,0,0,U1,9,1,4,7,18,0
4,1,1,1,1,16,27,22,4,4,0,0,U5,9,4,1,7,18,1
4,1,1,1,2,19,38,36,4,4,0,0,U1,9,1,1,23,18,1
1,1,1,1,1,16,69,27,4,4,0,0,R2,9,1,1,32,18,0
4,1,1,12,0,15,63,0,0,0,0,0,R2,6,0,0,4,0,2
4,1,1,1,0,8,59,0,4,0,0,0,R2,6,4,0,14,0,1
1,1,1,2,1,11,35,55,4,4,0,0,U1,9,1,1,23,18,1
1,1,1,1,2,17,23,39,4,4,0,0,U1,1,1,1,11,18,0
4,1,1,1,2,18,30,0,4,0,0,0,U2,11,1,0,18,17,0
4,1,1,2,2,8,49,51,4,4,0,0,U2,9,0,1,4,18,0
1,1,1,2,2,13,28,21,4,4,0,0,U1,1,5,1,11,18,1
1,1,1,2,0,15,35,0,4,0,0,0,U1,3,0,0,18,0,0
4,1,1,1,2,12,56,36,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,2,1,12,34,37,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,2,1,12,42,64,4,4,0,0,U5,10,1,1,23,52,0
1,1,1,1,2,18,28,37,4,4,0,0,U1,9,1,4,52,23,0
1,1,1,1,2,16,23,66,4,4,0,0,U1,1,1,1,11,18,0
3,1,1,1,2,16,45,36,4,4,0,0,U4,1,1,1,5,18,0
4,1,1,3,1,6,60,45,4,4,0,0,U5,11,1,1,23,18,0
2,1,1,2,1,13,38,36,4,4,0,0,R2,9,1,1,4,18,0
4,1,1,6,3,10,0,26,0,4,0,0,U5,11,0,1,51,18,0
1,1,1,1,2,14,22,31,4,4,0,0,U1,9,4,1,23,18,1
1,1,1,2,1,20,25,63,4,4,0,0,U5,1,1,1,11,52,0
1,1,1,1,10,14,75,57,4,1,0,0,U2,1,0,0,5,18,0
4,1,1,1,0,10,51,0,4,0,0,0,U5,2,1,0,14,0,0
4,1,2,1,2,4,26,18,4,4,0,0,U5,9,1,1,4,18,0
5,1,1,2,0,12,17,0,4,0,0,0,U1,2,1,0,2,0,0
1,1,1,1,2,13,83,47,4,4,0,0,U1,1,1,1,51,51,0
3,1,1,2,2,14,58,45,4,4,0,0,U1,1,1,1,51,51,0
4,1,1,2,2,15,63,46,4,4,0,0,U2,9,5,1,50,18,2
5,1,1,2,1,19,19,26,4,4,0,0,U1,11,1,1,48,18,0
4,1,1,1,1,17,51,49,4,4,0,0,U5,11,1,1,5,18,0
4,1,1,1,1,18,27,34,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,2,0,20,56,0,4,0,0,0,U1,2,1,0,23,0,0
4,1,1,12,1,19,61,31,0,4,0,0,U5,6,0,1,4,18,0
4,1,1,2,1,17,22,58,4,4,0,0,U5,9,1,5,4,18,0
5,1,1,1,1,18,19,38,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,1,1,17,25,21,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,2,1,17,71,30,4,4,0,0,U5,11,1,1,17,18,0
4,1,1,9,1,18,28,24,4,4,0,0,U1,11,1,1,5,18,0
1,1,4,6,2,23,67,31,4,4,0,0,U5,11,0,1,5,18,0
4,1,6,12,0,22,22,0,0,0,0,0,U1,6,0,0,50,0,2
3,1,3,1,1,18,38,17,4,4,0,0,U1,1,1,1,5,18,0
4,1,1,1,0,6,38,0,3,0,0,0,U3,6,1,0,17,0,2
4,1,1,1,0,17,39,0,4,0,0,0,R5,2,1,0,17,0,0
1,1,1,3,3,12,22,63,4,4,0,0,U1,11,1,1,23,18,0
4,1,1,1,2,16,16,49,4,4,0,0,U5,11,1,1,23,18,0
1,1,1,1,1,10,38,50,4,4,0,0,U1,9,1,1,32,18,0
1,1,1,2,1,12,75,27,4,4,0,0,U1,1,1,1,5,18,0
4,1,1,1,1,13,42,35,4,4,0,0,U5,11,1,1,17,18,0
2,1,1,1,2,12,69,33,4,1,0,0,U1,11,2,1,5,18,0
4,1,1,1,2,5,32,35,4,4,0.18,0,U5,11,1,1,1,18,0
4,1,1,2,1,12,49,29,4,4,0,0,U5,10,1,1,17,18,0
4,1,1,1,1,15,41,44,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,1,2,8,18,29,4,4,0,0,U5,11,1,1,5,18,0
1,1,1,1,2,12,32,47,4,4,0,0,U5,9,1,1,7,18,0
4,1,1,2,0,8,21,0,4,0,0,0,R3,2,1,0,14,0,0
1,1,1,1,2,12,30,43,4,4,0,0,U5,9,1,1,7,18,0
3,1,1,2,1,16,39,61,4,4,0,0,U1,4,1,1,5,18,1
4,1,1,1,1,13,20,29,4,4,0,0,U5,9,1,1,16,18,0
4,1,1,1,0,11,30,0,4,0,0,0,U5,9,1,0,18,5,1
4,2,1,2,1,8,40,36,4,4,0,0,U5,9,1,1,4,52,0
3,1,1,1,0,8,20,48,4,0,0,0,U1,8,1,0,22,23,2
4,1,1,2,2,14,58,52,4,4,0,0,U5,11,1,1,23,18,3
5,1,1,1,2,13,25,42,4,4,0,0,U5,9,1,1,4,18,0
4,1,1,1,0,13,24,0,4,0,0,0,U5,2,4,0,51,0,1
4,1,1,2,2,17,49,25,4,4,0,0,U5,9,1,1,23,18,0
4,1,1,1,2,15,33,27,4,4,0,0,U5,11,1,1,23,18,0
1,1,1,1,1,16,57,47,4,4,0,0,U1,10,1,1,7,18,0
4,1,1,12,1,16,49,89,0,4,0,0,U5,9,0,1,4,52,1
4,2,6,2,2,3,51,0,4,0,0,0,R5,7,5,0,23,0,1
1,1,4,1,2,23,20,40,4,4,0,0,U5,10,1,1,23,18,0
4,2,2,1,1,4,34,44,4,4,0,0,U5,10,4,4,16,18,2
5,1,1,2,1,7,39,58,4,4,0,0,U5,11,1,1,23,52,0
4,1,6,1,0,23,23,0,0,0,0,0,R2,2,1,0,8,0,0
4,2,3,12,0,19,32,0,0,0,0,0,U5,6,0,0,17,0,2
4,1,1,2,2,18,59,28,4,4,0,0,U5,9,4,1,23,18,0
4,1,1,1,1,17,37,35,4,4,0,0,U5,9,1,1,7,52,0
4,1,1,1,2,18,26,42,4,4,0,0,U5,9,0,1,4,52,1
4,1,1,1,1,18,21,25,4,4,0,0,U5,9,1,1,43,18,1
1,1,1,2,2,14,40,57,4,4,0,0,U2,11,1,1,23,18,0
